,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2018-06-12,1.3008992195,7.8468781812,106.124872752,53.0632846963,6.320240923,271.3691890058,21.7611129963,0.7480064472,3.9535968782,8.614692908,13967.6026467594,67.442738378,3.6993552766,62.773328809,6.2618764846,110.3070919579,32.0995928062,0.9853240584,0.8483203258,3.997370207,1.6591448931,4.5607397353,6.4044791313,8.0111129963,1.4235663386,13.1644893112,1.0,20.6030709196,1.3350865287,1.3154054971,3.5810145911,1079.182219206,3.6269087207
2018-06-13,1.301683101,7.8480958858,106.6814008841,53.2267936076,6.3331349881,272.3138388303,21.8556613397,0.7498299898,3.9654879293,8.616116967,13963.3117987079,67.6079564774,3.705117307,62.7580754845,6.2733764026,110.5321319279,32.1302278137,0.9874192452,0.8500510031,3.9939646379,1.6625297518,4.641533492,6.4002890173,8.0221863312,1.4206902414,13.2529751785,1.0,20.6682250935,1.3355151309,1.3180890853,3.5854301258,1084.5630737844,3.6353281197
2018-06-14,1.2976982097,7.8480818414,106.2574595055,53.15771526,6.3511508951,273.7340153453,21.8678601876,0.7475106564,3.9774083546,8.6615515772,13932.6854219949,67.5980392157,3.6924126172,62.0249786871,6.2952259165,110.1023017903,32.1500426257,0.9876385337,0.852514919,3.9855072464,1.6673486786,4.6249786871,6.394629156,8.0364876385,1.4199488491,13.105029838,1.0,20.5150042626,1.3354646206,1.3225916454,3.6000852515,1082.3017902813,3.6377664109
2018-06-15,1.3127802691,7.849258365,107.5370817523,53.3640910659,6.4248878924,278.5788202829,22.1748878924,0.7530182822,4.0210417385,8.7713866851,13988.9530872715,68.0152638841,3.7738013108,62.5561400483,6.3643497758,110.6502242152,32.430148327,0.9981890307,0.8623663332,3.9998275267,1.6866160745,4.7146429803,6.421438427,8.1338392549,1.4380820973,13.4235081062,1.0,20.7745774405,1.3469299759,1.3382200759,3.619955157,1097.7319765436,3.6915315626
2018-06-16,1.3127802691,7.849258365,107.5370817523,53.3640910659,6.4248878924,278.5788202829,22.1748878924,0.7530182822,4.0210417385,8.7713866851,13988.9530872715,68.0152638841,3.7738013108,62.5561400483,6.3643497758,110.6502242152,32.430148327,0.9981890307,0.8623663332,3.9998275267,1.6866160745,4.7146429803,6.421438427,8.1338392549,1.4380820973,13.4235081062,1.0,20.7745774405,1.3469299759,1.3382200759,3.619955157,1097.7319765436,3.6915315626
2018-06-17,1.3127802691,7.849258365,107.5370817523,53.3640910659,6.4248878924,278.5788202829,22.1748878924,0.7530182822,4.0210417385,8.7713866851,13988.9530872715,68.0152638841,3.7738013108,62.5561400483,6.3643497758,110.6502242152,32.430148327,0.9981890307,0.8623663332,3.9998275267,1.6866160745,4.7146429803,6.421438427,8.1338392549,1.4380820973,13.4235081062,1.0,20.7745774405,1.3469299759,1.3382200759,3.619955157,1097.7319765436,3.6915315626
2018-06-18,1.3180917937,7.8494790321,108.2407646603,53.3996383363,6.4152243176,278.1537931628,22.1639541893,0.7548006544,4.0177387411,8.8024627573,14078.1021269267,68.0396968914,3.7433910273,63.2574700766,6.3545164901,110.4538017739,32.6797554465,0.9949194868,0.8611039352,3.9975027986,1.6841470766,4.7206578834,6.4393352278,8.1236545251,1.4390768966,13.456901748,1.0,20.6440196332,1.3502109705,1.3441832429,3.6292086455,1104.4174631878,3.6920692328
2018-06-19,1.328160222,7.8493150685,109.4156407144,53.3388243454,6.4616785157,281.1947286284,22.378186232,0.7602999827,4.0471649038,8.9498005896,14164.5309519681,68.3778394312,3.7745795041,63.989075776,6.4036760881,109.9185018207,32.8402982487,0.9971388937,0.8670019074,4.0034680076,1.6956823305,4.7659961852,6.4821397607,8.2274146003,1.4519680943,13.8636206,1.0,20.6734003815,1.3598924918,1.3607594937,3.6460898214,1116.6204265649,3.7405063291
2018-06-20,1.3299360857,7.8465192607,108.6543444464,53.4323717395,6.4367766454,279.970633961,22.3138711349,0.7590084643,4.0330799793,8.8750215927,14095.8973916048,68.1119364312,3.7375194334,63.5882708585,6.377267231,110.027638625,32.8096389705,0.9964588012,0.8637070306,4.0005182242,1.6892382104,4.7454655381,6.4737433063,8.1787009846,1.4556054586,13.6782691311,1.0,20.4520642598,1.3575747107,1.3549835896,3.6349110382,1107.2551390568,3.7270685783
2018-06-21,1.3330733229,7.846073843,109.7243889756,53.4208701681,6.4586583463,282.6746403189,22.4154966199,0.7572369561,4.0494886462,8.9485179407,14093.7770844167,67.9619518114,3.775957705,63.7525567689,6.3953891489,110.5824232969,32.9303172127,0.9963598544,0.8667013347,4.0155139539,1.6950944704,4.7455364881,6.4982665973,8.1689200901,1.4600450685,13.6574796325,1.0,20.3922690241,1.3619344774,1.3576009707,3.6241983013,1110.0624024961,3.7490032935
2018-06-22,1.3271806319,7.8462396978,108.6881868132,53.2958447802,6.3981799451,278.2022664835,22.1428571429,0.7526013049,4.006095467,8.8384271978,14104.7475961538,67.8485576923,3.7445913462,63.127918956,6.3348214286,110.1476648352,32.940418956,0.9902129121,0.8585164835,4.0024896978,1.6790865385,4.6908482143,6.4980254121,8.0982142857,1.4491758242,13.4928743132,1.0,20.2151442308,1.3583447802,1.3462396978,3.6172733516,1110.7142857143,3.7043269231
2018-06-23,1.3271806319,7.8462396978,108.6881868132,53.2958447802,6.3981799451,278.2022664835,22.1428571429,0.7526013049,4.006095467,8.8384271978,14104.7475961538,67.8485576923,3.7445913462,63.127918956,6.3348214286,110.1476648352,32.940418956,0.9902129121,0.8585164835,4.0024896978,1.6790865385,4.6908482143,6.4980254121,8.0982142857,1.4491758242,13.4928743132,1.0,20.2151442308,1.3583447802,1.3462396978,3.6172733516,1110.7142857143,3.7043269231
2018-06-24,1.3271806319,7.8462396978,108.6881868132,53.2958447802,6.3981799451,278.2022664835,22.1428571429,0.7526013049,4.006095467,8.8384271978,14104.7475961538,67.8485576923,3.7445913462,63.127918956,6.3348214286,110.1476648352,32.940418956,0.9902129121,0.8585164835,4.0024896978,1.6790865385,4.6908482143,6.4980254121,8.0982142857,1.4491758242,13.4928743132,1.0,20.2151442308,1.3583447802,1.3462396978,3.6172733516,1110.7142857143,3.7043269231
2018-06-25,1.3283760684,7.847008547,107.8632478632,53.4487179487,6.368974359,278.1367521368,22.1666666667,0.7524786325,3.9905982906,8.8566666667,14155.0,68.0726495726,3.7642735043,62.6817094017,6.3098290598,109.5811965812,32.9598290598,0.9870940171,0.8547008547,4.0135897436,1.6716239316,4.662991453,6.5357264957,8.0942735043,1.4484615385,13.5283760684,1.0,20.0390598291,1.3615384615,1.3454700855,3.6105128205,1114.4871794872,3.7068376068
2018-06-26,1.33216244,7.8485263879,107.2652501714,53.7302947224,6.3836531871,279.3008910212,22.1898560658,0.7553118574,3.9983721727,8.8573509253,14177.9986291981,68.2912097327,3.7740747087,62.9932316655,6.3236806032,109.6213159698,33.0046264565,0.9889479095,0.8567511995,4.0229609321,1.6756339959,4.6309972584,6.5754797807,8.114976011,1.4563056888,13.5565455792,1.0,19.9083276217,1.3615490062,1.3517820425,3.6288553804,1119.1912268677,3.7191569568
2018-06-27,1.3294593664,7.8476239669,107.0936639118,53.5098140496,6.4141701102,281.3360881543,22.1909435262,0.7590650826,4.0076618457,8.9103822314,14191.0037878788,68.6070936639,3.8009641873,63.1534090909,6.353822314,110.261707989,33.0001721763,0.9931129477,0.8608815427,4.0284951791,1.6837121212,4.6229338843,6.5985709366,8.1598657025,1.4674586777,13.6835399449,1.0,19.9566976584,1.3631198347,1.3537362259,3.6460915978,1118.1818181818,3.7330406336
2018-06-28,1.329361996,7.8482258482,107.2261072261,53.4921868255,6.432616766,283.2340499007,22.4475524476,0.7642234309,4.0217560218,8.9951653285,14330.0008633342,68.7930587931,3.8696365363,63.1054994388,6.3731330398,110.1873435207,33.1200897868,0.9976689977,0.8633341967,4.0424760425,1.6885090218,4.6020029353,6.6241906242,8.1792281792,1.479323146,13.8669602003,1.0,20.1088664422,1.3667443667,1.3621686955,3.6493999827,1122.5675559009,3.7668134335
2018-06-29,1.3245839767,7.8459427003,105.8500600446,53.3316177732,6.3926059358,282.8701320981,22.3194372963,0.7600360268,3.999914222,8.9663750214,14285.5035168983,68.4620003431,3.8493738206,62.7536455653,6.3355635615,110.6879396123,33.0802882141,0.9923657574,0.8577800652,4.0384285469,1.6776462515,4.579258878,6.6194887631,8.1587750901,1.4794132784,13.7659975982,1.0,19.6274661177,1.3635271916,1.3541773889,3.6564590839,1112.3005661348,3.7512437811
2018-06-30,1.3245839767,7.8459427003,105.8500600446,53.3316177732,6.3926059358,282.8701320981,22.3194372963,0.7600360268,3.999914222,8.9663750214,14285.5035168983,68.4620003431,3.8493738206,62.7536455653,6.3355635615,110.6879396123,33.0802882141,0.9923657574,0.8577800652,4.0384285469,1.6776462515,4.579258878,6.6194887631,8.1587750901,1.4794132784,13.7659975982,1.0,19.6274661177,1.3635271916,1.3541773889,3.6564590839,1112.3005661348,3.7512437811
2018-07-01,1.3245839767,7.8459427003,105.8500600446,53.3316177732,6.3926059358,282.8701320981,22.3194372963,0.7600360268,3.999914222,8.9663750214,14285.5035168983,68.4620003431,3.8493738206,62.7536455653,6.3355635615,110.6879396123,33.0802882141,0.9923657574,0.8577800652,4.0384285469,1.6776462515,4.579258878,6.6194887631,8.1587750901,1.4794132784,13.7659975982,1.0,19.6274661177,1.3635271916,1.3541773889,3.6564590839,1112.3005661348,3.7512437811
2018-07-02,1.3181544806,7.8464644729,106.5383624023,53.386888908,6.4012372197,283.3662685798,22.3369705301,0.7616633731,4.0018901968,8.9775753931,14400.0,68.7949995704,3.8858149326,63.123206461,6.3447031532,110.7139788642,33.1549102157,0.9934702294,0.859180342,4.0461379844,1.6803849128,4.6174929118,6.6660366011,8.1635020191,1.4876707621,13.8078872755,1.0,20.0463957385,1.3682446946,1.3596528911,3.6644041584,1120.2594724633,3.7712002749
2018-07-03,1.3153879126,7.8444920703,106.8152593228,53.3639091299,6.3871410201,280.6258036862,22.3514787827,0.7573939134,3.996142306,8.8403771967,14372.996142306,68.5220745821,3.8944706387,63.1348478354,6.3304757823,110.6643806258,33.1598799829,0.992113159,0.8572653236,4.0469781397,1.6766395199,4.6672953279,6.6421774539,8.1144449207,1.4814402057,13.6920702958,1.0,19.6700385769,1.3648521217,1.3511358766,3.6451778826,1112.7903986284,3.7646806687
2018-07-04,1.3147225563,7.8428964096,107.5846074558,53.3911699021,6.3998453874,279.719979385,22.3569833362,0.7568115444,4.0075588387,8.805188112,14352.344957911,68.7399072324,3.8950352173,63.2748668614,6.3511424154,110.4964782683,33.1747122488,0.992698849,0.8589589418,4.0460401993,1.6799518983,4.6978182443,6.6317643017,8.1114069747,1.47886961,13.7113897956,1.0,19.4799862567,1.3649716544,1.3539769799,3.652637004,1117.6773750215,3.761381206
2018-07-05,1.3130070886,7.8475531642,106.5846784525,53.3504142113,6.3632248698,275.8134768127,22.1521906226,0.7542061662,3.9819796738,8.7422495516,14385.0029891536,68.9469638739,3.8876932274,63.0102485268,6.3173627124,110.6243060893,33.2001024853,0.9918011786,0.8540438979,4.0429584081,1.6703390554,4.6120078572,6.6335297634,8.0630284397,1.4737381501,13.5549577248,1.0,19.2866171321,1.3634810829,1.3511828508,3.6290033308,1118.0117858058,3.7216670937
2018-07-06,1.3132889799,7.8482599795,106.7894916411,53.3256567724,6.3568747868,276.6547253497,22.1272603207,0.7556721256,3.9754350051,8.7777209144,14370.0017059024,68.8723984988,3.9473729103,63.1614636643,6.3173831457,110.5851245309,33.1798021153,0.9923234391,0.8529512112,4.045035824,1.6682019788,4.609177755,6.6476458547,8.0539918117,1.4658819516,13.5950187649,1.0,19.1624019106,1.3602865916,1.3484305698,3.6357045377,1118.1508017741,3.7252644149
2018-07-07,1.3132889799,7.8482599795,106.7894916411,53.3256567724,6.3568747868,276.6547253497,22.1272603207,0.7556721256,3.9754350051,8.7777209144,14370.0017059024,68.8723984988,3.9473729103,63.1614636643,6.3173831457,110.5851245309,33.1798021153,0.9923234391,0.8529512112,4.045035824,1.6682019788,4.609177755,6.6476458547,8.0539918117,1.4658819516,13.5950187649,1.0,19.1624019106,1.3602865916,1.3484305698,3.6357045377,1118.1508017741,3.7252644149
2018-07-08,1.3132889799,7.8482599795,106.7894916411,53.3256567724,6.3568747868,276.6547253497,22.1272603207,0.7556721256,3.9754350051,8.7777209144,14370.0017059024,68.8723984988,3.9473729103,63.1614636643,6.3173831457,110.5851245309,33.1798021153,0.9923234391,0.8529512112,4.045035824,1.6682019788,4.609177755,6.6476458547,8.0539918117,1.4658819516,13.5950187649,1.0,19.1624019106,1.3602865916,1.3484305698,3.6357045377,1118.1508017741,3.7252644149
2018-07-09,1.3075748579,7.8485028416,106.2006955637,53.3463398083,6.3223343795,273.7636780049,21.934006277,0.7493850199,3.9515650182,8.6986173552,14324.9978793791,68.6729154296,3.86495886,62.6771566715,6.2866231233,110.4504198829,33.1003477818,0.9878700484,0.8482483671,4.0295190432,1.6590041564,4.517940453,6.6135380439,7.9920264653,1.4588175418,13.3102892527,1.0,19.0309610654,1.3528713207,1.3364153024,3.6182882348,1111.1035711256,3.6647722453
2018-07-10,1.3132416973,7.8482028515,107.0605310339,53.4850166482,6.3635277043,277.3328779988,22.11047554,0.7541876547,3.9772048152,8.7456672074,14343.0035003842,68.8269444207,3.8856825749,62.5463160591,6.3160590797,111.2439170153,33.1896183727,0.9945359857,0.8537522411,4.0210876804,1.6697686331,4.7011867156,6.6393750534,8.0376504738,1.467429352,13.4321693844,1.0,19.1343806027,1.3568684368,1.3437206523,3.6427900623,1117.2457952702,3.6888926833
2018-07-11,1.3141031104,7.8492543673,106.8598210481,53.5943757989,6.3520238602,276.6595654026,22.0954409885,0.7540008522,3.9711972731,8.755432467,14365.0021303792,68.7724755006,3.8281210055,61.9946314444,6.3025138475,111.2313591819,33.2697060077,0.9930123562,0.852151683,4.036983383,1.6666382616,4.7808265871,6.6773753728,8.0492543673,1.4713250959,13.4818917767,1.0,19.0559863656,1.3607158074,1.3522795058,3.6356199403,1123.706859821,3.6824882829
2018-07-12,1.3183221822,7.8481729285,107.565620175,53.5066049065,6.395093498,279.0186996054,22.2490993309,0.7571024189,3.9962257677,8.8651569738,14382.0037742323,68.5199004975,3.8642134157,62.117773203,6.3454280323,112.4806999485,33.2604220278,0.9986275519,0.8577800652,4.039200549,1.6776462515,4.8347915594,6.6718133471,8.1011322697,1.4788128324,13.4232286842,1.0,18.9446731858,1.3629267456,1.3534053869,3.6506261794,1125.8534911649,3.7117858981
2018-07-13,1.3190758396,7.8490938761,107.5324229151,53.5008159409,6.403418363,278.3303272352,22.2657390707,0.7600103066,4.0005153311,8.9117924933,14418.3028429099,68.4806321395,3.8970196685,62.2557760027,6.3525723611,112.5483122906,33.3599587735,1.0052391995,0.8588851671,4.0458644679,1.6798076097,4.8498668728,6.7003349652,8.1448080392,1.4841535687,13.3287812419,1.0,19.0473245727,1.3672592974,1.3539465773,3.6451945375,1133.4707549601,3.7112428068
2018-07-14,1.3190758396,7.8490938761,107.5324229151,53.5008159409,6.403418363,278.3303272352,22.2657390707,0.7600103066,4.0005153311,8.9117924933,14418.3028429099,68.4806321395,3.8970196685,62.2557760027,6.3525723611,112.5483122906,33.3599587735,1.0052391995,0.8588851671,4.0458644679,1.6798076097,4.8498668728,6.7003349652,8.1448080392,1.4841535687,13.3287812419,1.0,19.0473245727,1.3672592974,1.3539465773,3.6451945375,1133.4707549601,3.7112428068
2018-07-15,1.3190758396,7.8490938761,107.5324229151,53.5008159409,6.403418363,278.3303272352,22.2657390707,0.7600103066,4.0005153311,8.9117924933,14418.3028429099,68.4806321395,3.8970196685,62.2557760027,6.3525723611,112.5483122906,33.3599587735,1.0052391995,0.8588851671,4.0458644679,1.6798076097,4.8498668728,6.7003349652,8.1448080392,1.4841535687,13.3287812419,1.0,19.0473245727,1.3672592974,1.3539465773,3.6451945375,1133.4707549601,3.7112428068
2018-07-16,1.3139078498,7.848890785,106.8259385666,53.4906143345,6.3608361775,274.8634812287,22.0844709898,0.7531569966,3.9725255973,8.8168088737,14375.0,68.5593003413,3.8472696246,62.2201365188,6.3093003413,112.3293515358,33.2602389078,0.9979522184,0.8532423208,4.0428327645,1.6687713311,4.8543515358,6.6785836177,8.087883959,1.4728668942,13.181996587,1.0,18.8003412969,1.3612627986,1.3458191126,3.6390784983,1127.0733788396,3.6700511945
2018-07-17,1.3157085504,7.8489792432,106.4320492013,53.3825916119,6.3671307765,276.2022721449,22.1021611002,0.7578799009,3.9819765952,8.798411207,14370.0008541898,68.4551977449,3.8678568378,62.5090117024,6.3137439139,112.5907576664,33.2698385581,0.9949602802,0.854189801,4.0374989323,1.6706244127,4.8358247203,6.6903561971,8.1041257367,1.4684376869,13.2720594516,1.0,18.940121295,1.3616639617,1.3504740753,3.6315025199,1127.2999060391,3.673614077
2018-07-18,1.3253811041,7.84953923,107.1397812419,53.5380242873,6.4201188528,278.9940573594,22.2659546981,0.7675307898,4.0099905262,8.8812333132,14405.0038756352,68.6280251486,3.8587546292,63.1355611058,6.3670657135,112.7551459823,33.3597450693,1.0,0.8612522608,4.0540005168,1.6844371716,4.8334338128,6.7213848936,8.1838773577,1.4792007579,13.3545775558,1.0,19.0145551632,1.3679269658,1.3602618207,3.6443889415,1134.2175523211,3.7122556197
2018-07-19,1.3247324819,7.8497583707,107.352433552,53.6589575423,6.4322575078,281.12702796,22.3679668623,0.770607525,4.0192440456,8.9372626855,14475.0,69.0503106662,3.872454263,63.4781670694,6.3805661029,113.030721436,33.4803244736,1.0029340697,0.8629616845,4.0758543321,1.6877804625,4.828874698,6.7788229203,8.2639799793,1.4867966862,13.4624611667,1.0,19.0772350708,1.3728857439,1.3638246462,3.6583534691,1139.6962374871,3.7348981705
2018-07-20,1.3233076264,7.8489288775,106.2553556127,53.3778920308,6.3856041131,279.0317052271,22.1722365039,0.7664524422,3.9865467009,8.9038560411,14517.4978577549,68.8269065981,3.8015424165,63.4560411311,6.3372750643,112.2022279349,33.4301628106,0.9968294773,0.8568980291,4.0662382177,1.6759211654,4.788260497,6.7874892888,8.2180805484,1.4782347901,13.4589545844,1.0,18.9865467009,1.3676092545,1.3554413025,3.6382176521,1133.4275921165,3.7042844901
2018-07-21,1.3233076264,7.8489288775,106.2553556127,53.3778920308,6.3856041131,279.0317052271,22.1722365039,0.7664524422,3.9865467009,8.9038560411,14517.4978577549,68.8269065981,3.8015424165,63.4560411311,6.3372750643,112.2022279349,33.4301628106,0.9968294773,0.8568980291,4.0662382177,1.6759211654,4.788260497,6.7874892888,8.2180805484,1.4782347901,13.4589545844,1.0,18.9865467009,1.3676092545,1.3554413025,3.6382176521,1133.4275921165,3.7042844901
2018-07-22,1.3233076264,7.8489288775,106.2553556127,53.3778920308,6.3856041131,279.0317052271,22.1722365039,0.7664524422,3.9865467009,8.9038560411,14517.4978577549,68.8269065981,3.8015424165,63.4560411311,6.3372750643,112.2022279349,33.4301628106,0.9968294773,0.8568980291,4.0662382177,1.6759211654,4.788260497,6.7874892888,8.2180805484,1.4782347901,13.4589545844,1.0,18.9865467009,1.3676092545,1.3554413025,3.6382176521,1133.4275921165,3.7042844901
2018-07-23,1.3133321953,7.848071014,106.3502902014,53.4252304541,6.359593718,278.2690337999,22.0621372482,0.7610959372,3.9658586548,8.8330488221,14490.1246159099,68.8571184705,3.7830317515,63.0929498122,6.3142710823,111.1130078525,33.4303516559,0.991293957,0.8535336292,4.0629907818,1.669341072,4.7476954592,6.7862751792,8.1540628201,1.4684192557,13.5033287812,1.0,19.0966200068,1.3638613861,1.3503755548,3.637589621,1134.3035165586,3.6872652783
